origin,destination,lng_lat_distance,baidu_map_distance,duration,toll
上海,锡林郭勒盟,1491.645404,1819.664,63688,790
上海,兴安盟,1652.085658,2224.039,77965,929
上海,银川,1609.175409,1903.153,68346,822
上海,固原,1503.7602539999998,1801.657,62852,813
上海,石嘴山,1621.518068,1964.52,69019,828
上海,吴忠,1585.450211,1905.097,67392,824
上海,中卫,1648.37529,1974.069,70068,845
上海,西宁,1913.257709,2245.383,77604,961
上海,果洛州,2016.620914,2653.772,101232,1092
上海,海东地区,1882.599434,2211.035,76152,952
上海,海北州,1998.253488,2346.256,81604,968
上海,海南州,2005.8746260000007,2379.741,82942,968
上海,海西州,2314.963979,2729.566,95085,1053
上海,黄南州,1868.634474,2260.511,78146,1049
上海,玉树州,2310.354576,3030.163,112534,1151
上海,济南,731.6523252000003,830.205,30434,342
上海,滨州,757.6774903,873.42,30680,400
上海,东营,743.7924315,833.001,29175,365
上海,德州,838.1022045,948.346,33599,400
上海,菏泽,716.7459707,833.983,29530,324
上海,济宁,648.1625195,757.359,27289,329
上海,莱芜,656.9852985,756.526,27388,291
上海,聊城,770.7739797999999,896.354,32018,402
上海,临沂,516.7894084,586.448,22790,263
上海,青岛,550.140259,718.23,25917,352
上海,日照,499.4934468,583.794,20872,264
上海,泰安,684.0166871,779.814,27733,337
上海,威海,701.2528897000003,965.402,33726,408
上海,潍坊,645.8691579,738.686,27094,325
上海,烟台,700.1014064,889.369,30175,378
上海,枣庄,557.7533041,670.247,22658,295
上海,淄博,694.5051917000003,807.01,28812,359
上海,太原,1102.444695,1332.033,47115,557
上海,长治,950.2245668,1157.716,39715,495
上海,大同,1232.911774,1463.79,55899,654
上海,晋城,930.0944731,1069.256,35529,466
上海,晋中,1075.7823939999996,1316.535,47356,587
上海,临汾,1067.346709,1260.186,44458,524
上海,吕梁,1178.373959,1420.827,51173,635
上海,朔州,1215.467459,1499.659,53130,620
上海,忻州,1132.420072,1369.187,47989,571
上海,阳泉,1033.6563609999996,1218.652,43280,493
上海,运城,1063.363676,1217.675,43215,534
上海,西安,1219.900917,1387.864,47110,643
上海,安康,1186.012979,1374.729,46960,656
上海,宝鸡,1382.382935,1559.833,52534,737
上海,汉中,1375.023601,1574.979,56630,815
上海,商洛,1121.9556,1264.533,44740,610
上海,铜川,1235.732654,1429.124,47989,674
上海,渭南,1178.3526539999998,1330.303,44749,615
上海,咸阳,1243.577451,1416.602,47878,659
上海,延安,1256.084485,1506.532,53298,617
上海,榆林,1326.897471,1621.644,58970,732
上海,成都,1662.309153,1956.687,68377,1049
上海,阿坝州,1825.558555,2258.462,79038,1207
上海,巴中,1397.849279,1641.792,59751,796
上海,达州,1331.054069,1585.85,55502,860
上海,德阳,1625.454385,1951.413,69021,958
上海,甘孜州,1871.507202,2201.916,78082,1239
上海,广安,1420.931092,1691.462,59026,946
上海,广元,1486.224243,1757.298,63103,920
上海,乐山,1709.6225370000002,2007.12,69846,1067
上海,凉山州,1896.193524,2377.103,83500,1343
上海,泸州,1566.161211,1843.559,65895,1025
上海,南充,1467.052819,1744.249,60456,974
上海,眉山,1693.237466,2013.153,69392,1104
上海,绵阳,1593.696594,1914.268,68154,955
上海,内江,1584.846609,1875.065,65888,990
上海,攀枝花,1991.452573,2551.663,88578,1614
上海,遂宁,1521.534957,1789.887,64113,988
上海,雅安,1773.5032620000006,2079.378,72451,1154
上海,宜宾,1646.322781,1955.116,68411,1025
上海,资阳,1616.41063,1921.09,66385,1028
上海,自贡,1618.280474,1899.08,66665,1005
上海,拉萨,2911.092932,4151.705,166178,1118
上海,阿里地区,3839.380275,5299.742,221724,1118
上海,昌都地区,2309.478869,3115.151,131042,1224
上海,林芝地区,2603.524394,3547.2,173192,1239
上海,那曲地区,2788.160179,3821.045,152489,1118
上海,日喀则地区,3130.702674,4312.885,173209,1118
上海,山南地区,2860.155697,4292.236,169443,1118
上海,乌鲁木齐,3275.65886,3891.509,136109,1493
上海,阿拉尔,3734.724121,4680.714,163776,1664
上海,阿克苏地区,3824.131676,4631.255,161344,1681
上海,阿勒泰地区,3366.8988310000004,4345.713,151425,1478
上海,巴音郭楞,3345.947197,4096.267,143943,1554
上海,博尔塔拉州,3729.455883,4381.384,151451,1658
上海,昌吉州,3301.028815,3922.77,137362,1503
上海,哈密地区,2781.675653,3315.282,115947,1321
上海,和田地区,3851.341145,5091.329,185812,1621
上海,喀什地区,4184.691054999998,5089.864,176479,1809
上海,克拉玛依,3528.706694,4195.401,146593,1593
上海,克孜勒苏州,4171.422663,5053.132,174924,1800
上海,石河子,3406.242655,4029.391,140931,1549
上海,塔城地区,3702.599481,4441.232,154298,1684
上海,图木舒克,3909.672503,4854.081,169360,1727
上海,吐鲁番地区,3125.272321,3703.638,131272,1437
上海,五家渠,3290.110406,3967.659,142551,1498
上海,伊犁州,3770.938429,4564.898,159147,1757
上海,昆明,1964.366676,2314.771,79665,1344
上海,保山,2288.059208,2786.642,94990,1444
上海,楚雄州,2072.4536780000008,2459.106,83494,1369
上海,大理州,2170.649937,2618.944,89271,1361
上海,德宏州,2372.437828,2924.352,100862,1511
上海,迪庆州,2139.193544,2909.281,98570,1473
上海,红河州,1990.374927,2433.256,83156,1134
上海,丽江,2121.336316,2784.73,94737,1447
上海,临沧,2259.793964,2796.974,95934,1466
上海,怒江州,2287.698381,2840.94,97591,1441
上海,普洱,2236.187887,2720.133,94412,1544
上海,曲靖,1844.779483,2176.679,74980,1278
上海,昭通,1776.271352,2174.981,74769,1070
上海,文山,1926.329106,2343.923,81017,1054
上海,西双版纳,2295.507696,2839.219,98688,1600
上海,玉溪,2012.587574,2397.638,82065,1384
上海,杭州,163.91762230000003,179.618,7681,63
上海,湖州,135.25940400000002,148.319,6339,68
上海,嘉兴,87.26472396,101.1,5781,38
上海,金华,297.1026746,328.299,12142,140
上海,丽水,345.3776932,416.176,15861,179
上海,宁波,152.07988730000002,218.37,8718,159
上海,衢州,358.291827,406.923,15098,170
上海,绍兴,163.156913,196.078,8482,112
上海,台州,287.3383176000001,389.348,15181,163
上海,温州,369.5181107,456.434,17659,239
上海,舟山,150.0122384,286.8,11321,254
天津,重庆,1448.859743,1777.426,79469,856
天津,合肥,810.0967026000003,938.867,39647,388
天津,安庆,958.119383,1104.701,45460,466
天津,蚌埠,691.9122628,803.859,34124,332
天津,亳州,600.5798829,700.105,31013,265
天津,巢湖,841.0057752,970.157,40110,404
天津,池州,944.778064,1099.133,45952,459
天津,滁州,766.5470766,872.632,36703,376
天津,阜阳,706.0843524000003,805.881,35219,311
天津,淮北,578.2849561,679.298,30115,276
天津,淮南,723.9080485000003,848.594,35878,347
天津,黄山,1052.141,1223.208,50890,494
天津,六安,824.9460853999999,957.019,40577,379
天津,马鞍山,838.3044465,968.492,41786,459
天津,宿州,613.3764153,711.417,30813,295
天津,铜陵,914.8298499,1073.283,44893,479
天津,芜湖,872.3521729,1015.981,42111,480
天津,宣城,922.6699364,1078.927,44984,507
天津,福州,1471.286291,1766.446,79486,798
天津,龙岩,1565.840299,1848.107,77230,802
天津,南平,1394.458206,1688.204,70608,723
天津,宁德,1406.913213,1689.549,76002,847
天津,莆田,1534.555885,1850.111,81599,841
天津,泉州,1590.797301,1916.547,80202,877
天津,三明,1433.590569,1711.971,71877,759
天津,厦门,1633.513716,1947.318,81871,891
天津,漳州,1628.843001,1960.732,80928,869
天津,兰州,1228.100202,1487.328,65365,569
天津,白银,1180.980312,1416.759,60994,609
天津,定西,1180.4905210000004,1561.402,67893,635
天津,甘南州,1349.262393,1714.009,75579,664
天津,嘉峪关,1625.203651,2010.856,84074,758
天津,金昌,1301.409715,1648.609,71382,630
天津,酒泉,1606.258718,1941.209,88192,632
天津,临夏州,1297.935293,1623.482,72365,614
天津,陇南,1272.520841,1568.283,68824,706
天津,平凉,1012.62517,1344.519,59148,598
天津,庆阳,926.5831774,1184.539,52041,541
天津,天水,1139.802955,1418.461,62502,656
天津,武威,1274.456474,1553.479,67844,595
天津,张掖,1446.415157,1737.31,80968,558
天津,广州,1821.606773,2108.015,88006,899
天津,潮州,1724.33313,2033.611,85429,866
天津,东莞,1821.81013,2124.531,90924,929
天津,佛山,1834.284224,2123.174,88846,909
天津,河源,1728.966018,1963.506,84330,845
天津,惠州,1804.061688,2060.156,87776,832
天津,江门,1885.632699,2183.228,90856,946
天津,揭阳,1737.905559,2010.862,84542,855
天津,茂名,2035.22905,2362.773,97404,1138
天津,梅州,1655.05962,1907.563,79740,809
天津,清远,1763.84584,2046.348,85519,854
天津,汕头,1754.9894370000006,2055.452,85977,879
天津,汕尾,1830.074289,2123.264,87813,896
天津,韶关,1632.137265,1898.07,80094,774
天津,深圳,1872.210654,2140.822,92008,925
天津,阳江,1986.202915,2316.808,95919,1008
天津,云浮,1869.045105,2174.465,89544,1040
天津,湛江,2095.483222,2447.185,100527,1162
天津,肇庆,1843.580568,2155.876,89517,1040
天津,中山,1882.402101,2186.266,91656,933
天津,珠海,1911.5348850000007,2231.985,93740,957
天津,南宁,2005.172152,2320.716,97624,1061
天津,百色,1968.073816,2391.203,101573,1303
天津,北海,2112.791687,2446.781,100717,1136
天津,崇左,2083.801209,2449.579,99938,1132
天津,防城港,2125.672219,2441.649,99638,1118
天津,桂林,1676.762123,1934.011,81344,883
天津,贵港,1924.887159,2250.355,92910,1041
天津,河池,1822.742419,2185.438,90228,1036
天津,贺州,1724.244248,2029.097,83784,960
天津,来宾,1872.58709,2149.287,88570,982
天津,柳州,1804.647915,2088.701,86737,952
天津,钦州,2077.979863,2383.337,97374,1103
天津,梧州,1830.184666,2133.937,88929,1022
天津,玉林,1954.924431,2292.607,94253,1160
天津,贵阳,1701.428804,2062.872,87655,1071
天津,安顺,1781.235499,2156.175,91344,1130
天津,毕节地区,1719.4080219999994,2154.91,94908,1088
天津,六盘水,1809.445572,2276.039,97542,1233
天津,铜仁地区,1471.489611,1747.733,75792,797
天津,遵义,1589.764178,1992.593,86904,1032
天津,黔西南州,1943.343963,2364.768,100648,1292
天津,黔东南州,1640.662432,1962.488,83576,931
天津,黔南州,1694.3145969999994,2034.782,87078,948
天津,海口,2228.547506,2609.464,112266,1227
天津,白沙,2343.482069,2779.591,119986,1230
天津,保亭,2400.48405,2834.978,121526,1227
天津,昌江,2353.781118,2786.583,118244,1230
天津,儋州,2304.004854,2720.494,117286,1230
天津,澄迈,2273.378023,2652.397,114371,1230
天津,东方,2382.729798,2828.403,122126,1230
天津,定安,2285.8003710000007,2678.287,116027,1227
天津,琼海,2312.874523,2711.698,117134,1227
天津,琼中,2347.18521,2732.385,117539,1227
天津,乐东,2411.9816140000007,2846.803,122301,1227
天津,临高,2269.471318,2672.361,113820,1230
天津,陵水,2394.389505,2825.447,122053,1227
天津,三亚,2440.734848,2879.306,124239,1227
天津,屯昌,2308.406729,2689.79,115708,1227
天津,万宁,2356.509704,2773.962,120410,1227
天津,文昌,2245.350207,2675.643,116474,1227
天津,五指山,2379.617472,2788.303,120480,1227
天津,石家庄,263.762581,311.737,14432,113
天津,保定,151.1592882,171.18,9820,51
天津,沧州,98.91431428,118.421,8405,37
天津,承德,214.8018698,295.812,13681,138
天津,邯郸,370.1934058,469.381,19872,150
天津,衡水,204.5718817,266.48,12280,101
天津,廊坊,60.39044943,88.462,5942,20
天津,秦皇岛,223.9938179,263.165,12505,115
天津,唐山,100.8999533,123.632,6661,54
天津,邢台,329.9033654,420.809,17793,133
天津,张家口,271.1125319,315.071,17052,104
天津,郑州,582.0242694,709.388,30817,289
天津,安阳,421.3497343,530.89,22893,205
天津,鹤壁,456.6200536,566.483,23402,197
天津,焦作,561.2490224,719.254,29603,268
天津,开封,546.0817529,632.958,28689,267
天津,洛阳,654.9473112000003,817.241,34346,339
天津,漯河,681.5087155,791.996,34313,337
天津,南阳,801.2165387,918.374,39868,396
天津,平顶山,695.3453797000003,808.042,35676,344
天津,濮阳,423.9017041999999,510.286,23376,188
天津,三门峡,723.0396672,933.568,38565,391
天津,商丘,542.1207102000002,613.222,30034,220
天津,新乡,517.4745356999998,633.375,26174,252
天津,信阳,830.4009633,975.12,40777,425
天津,许昌,644.4843592999998,752.002,33253,324
天津,周口,655.7488556,761.499,33233,325
天津,驻马店,742.3449102999997,863.191,37074,370
天津,哈尔滨,1069.375575,1197.694,52455,473
天津,大庆,1045.018943,1239.419,51364,559
天津,大兴安岭地区,1528.57364,2003.788,90311,702
天津,鹤岗,1395.79054,1619.272,69834,663
天津,黑河,1477.362597,1794.378,72095,770
天津,鸡西,1321.622634,1559.38,64141,698
天津,佳木斯,1361.7293949999996,1546.962,63565,663
天津,牡丹江,1191.229227,1396.834,57353,622
天津,七台河,1350.189221,1600.065,66061,716
天津,齐齐哈尔,1064.842707,1335.571,54673,567
天津,双鸭山,1409.090102,1626.375,66590,697
天津,绥化,1152.991885,1336.069,55561,560
天津,伊春,1342.099997,1556.369,66752,622
天津,武汉,989.0362221,1149.07,49134,528
天津,鄂州,997.7154566,1141.605,49057,531
天津,恩施,1208.337336,1476.691,63815,692
天津,黄冈,990.7778869,1134.941,48015,522
天津,黄石,1013.224158,1174.014,49617,541
天津,荆门,1009.589681,1165.362,49596,505
天津,荆州,1080.597889,1241.363,49698,547
天津,潜江,1060.233555,1238.55,52766,522
天津,神农架林区,1037.800196,1264.317,57280,512
天津,十堰,926.1597483,1146.551,48819,484
天津,随州,896.5011561000001,1029.335,44353,442
天津,天门,1016.208328,1164.364,49094,497
天津,仙桃,1045.152217,1216.121,51537,521
天津,咸宁,1065.009074,1229.153,52697,523
天津,襄阳,906.9632408,1039.17,44488,446
天津,孝感,961.8808846,1120.813,47501,481
天津,宜昌,1079.449501,1286.633,54252,547
天津,长沙,1277.918601,1456.432,61914,649
天津,常德,1238.112619,1415.369,60490,622
天津,郴州,1537.681482,1746.957,73488,702
天津,衡阳,1429.39341,1622.734,68293,751
天津,怀化,1452.952504,1695.669,75556,735
天津,娄底,1357.955382,1567.0,66661,732
天津,邵阳,1428.762143,1642.068,70569,757
天津,湘潭,1319.523973,1497.341,63681,671
天津,湘西州,1387.971691,1659.686,71088,775
天津,益阳,1256.947982,1470.658,61625,650
天津,永州,1507.608378,1747.124,73467,802
天津,岳阳,1149.297098,1311.355,56209,587
天津,张家界,1275.108553,1503.223,63738,649
天津,株洲,1315.024632,1503.987,64002,669
天津,南京,801.4992571,925.095,38871,390
天津,常州,858.1776441,938.223,46383,272
天津,淮安,637.5835167,764.272,31669,312
天津,连云港,534.9800475,637.845,26243,257
天津,南通,859.9145207999999,985.796,39545,411
天津,苏州,924.4802894,1022.203,49895,315
天津,宿迁,586.0472276,652.125,29455,278
天津,泰州,781.3956324,947.337,38129,396
天津,无锡,888.53577,977.534,50152,294
天津,徐州,542.3943057999999,617.221,27923,252
天津,盐城,693.6189515,820.364,33253,336
天津,扬州,775.9804933999999,886.989,39385,391
天津,镇江,798.653991,914.243,40937,425
天津,南昌,1170.0764359999996,1362.496,56689,594
天津,抚州,1248.071382,1440.353,62935,611
天津,赣州,1495.57384,1724.538,74964,734
天津,吉安,1354.9292890000004,1549.519,68137,658
天津,景德镇,1095.426912,1265.788,53126,554
天津,九江,1054.950627,1240.228,52209,518
天津,萍乡,1317.699949,1546.241,67087,664
天津,上饶,1191.573348,1435.196,60796,598
天津,新余,1277.589164,1484.245,62888,701
天津,宜春,1288.073068,1501.607,64632,705
天津,鹰潭,1213.782018,1400.952,59076,610
天津,长春,857.3133275,951.23,39783,416
天津,白城,856.3428108999999,1108.75,45065,451
天津,白山,839.8184679,991.778,42562,439
天津,吉林市,939.8339602,1051.431,42850,464
天津,辽源,786.6302244,878.977,36489,388
天津,四平,750.2576377,843.708,34918,373
天津,松原,916.1237276,1067.944,44252,474
天津,通化,793.6206686,914.221,38833,402
天津,延边,1111.026364,1307.17,56171,542
天津,沈阳,604.4035134,658.45,28491,288
天津,鞍山,539.996488,647.621,27691,286
天津,本溪,608.4445107,703.067,30122,308
天津,朝阳,385.1276092,532.387,22783,235
天津,大连,379.4880968000001,810.008,32832,357
天津,丹东,620.6270469,819.84,34450,365
天津,抚顺,644.6763672999998,709.326,30525,311
天津,阜新,493.833321,626.056,27016,277
天津,葫芦岛,358.73764900000015,406.232,17956,177
天津,锦州,401.4064001,451.114,20583,194
天津,辽阳,559.3507046,638.692,27098,283
天津,盘锦,469.6284848,533.793,23077,236
天津,铁岭,661.2222204,727.214,31044,320
天津,营口,461.16590870000016,597.569,27080,259
天津,呼和浩特,509.0755733,614.344,27903,233
天津,阿拉善盟,996.176935,1221.24,55791,479
天津,包头,650.6309852,776.072,34734,292
天津,巴彦淖尔,854.0022601,1003.424,42534,377
天津,赤峰,379.7995612,490.889,21931,224
天津,鄂尔多斯,624.4312213,760.554,34380,344
天津,呼伦贝尔,1137.799252,1605.271,84583,361
天津,通辽,653.6813285000002,827.618,33336,404
天津,乌海,894.129787,1075.154,47990,475
天津,乌兰察布,406.8075951,474.766,22434,176
天津,锡林郭勒盟,542.8756424,733.945,31645,270
天津,兴安盟,867.837025,1072.607,54955,308
天津,银川,956.4503103,1165.519,51702,485
天津,固原,1023.762662,1380.702,59809,591
天津,石嘴山,935.5049991,1107.387,49777,477
天津,吴忠,965.5323475,1200.51,52097,535
天津,中卫,1063.698539,1269.482,55588,557
天津,西宁,1383.15164,1686.462,74881,652
天津,果洛州,1597.514613,2219.42,99430,804
天津,海东地区,1359.90107,1652.114,72529,643
天津,海北州,1449.968035,1787.335,79859,659
天津,海南州,1492.654474,1820.82,80731,659
天津,海西州,1744.2948850000002,2170.645,95069,744
天津,黄南州,1402.762902,1778.213,79364,694
